industry,period,S_adjusted,M,return
半导体与信息技术,2024-05-20,21.560848254070734,-0.4937694125667426,0.003535038469536289
房地产,2024-05-20,22.377983134470963,-0.4937694125667426,-0.013845644253064004
旅游,2024-05-20,13.76196038977882,-0.4937694125667426,0.022560631697687406
消费,2024-05-20,13.76196038977882,-0.4937694125667426,0.009866962305986826
电动车新能源,2024-05-20,21.56084825407074,-0.4937694125667426,0.003485566181070654
金融,2024-05-20,19.638522056876667,-0.4937694125667426,0.0009390553103578725
高端装备,2024-05-20,14.985455669809742,-0.4937694125667426,0.0005654509471302305
传统能源,2024-05-21,-1.3531128133730332,-0.4860957208792283,0.001651691331923777
化工,2024-05-21,-2.096233356693449,-0.4860957208792283,-0.013310093487561292
医药,2024-05-21,-1.3531128133730328,-0.4860957208792283,-0.007882576787170414
半导体与信息技术,2024-05-21,0.0,-0.4860957208792283,-0.004144218814753353
房地产,2024-05-21,-1.3531128133730328,-0.4860957208792283,0.0
旅游,2024-05-21,-2.8703857381394378,-0.4860957208792283,-0.0035852178709320226
消费,2024-05-21,-2.8703857381394378,-0.4860957208792283,-0.00010978153474583419
电动车新能源,2024-05-21,1.3531128133730332,-0.4860957208792283,-0.014161026006412558
金融,2024-05-21,-8.1186768802382,-0.4860957208792283,0.0015948963317384823
高端装备,2024-05-21,-2.870385738139438,-0.4860957208792283,-0.009324667985306512
传统能源,2024-05-22,-2.220446049250313e-16,-0.5088814736576821,-0.0005276696787810398
化工,2024-05-22,2.220446049250313e-16,-0.5088814736576821,0.003372410470531495
医药,2024-05-22,2.220446049250313e-16,-0.5088814736576821,-0.003835616438356171
半导体与信息技术,2024-05-22,2.220446049250313e-16,-0.5088814736576821,0.004577611319184216
房地产,2024-05-22,2.220446049250313e-16,-0.5088814736576821,0.012360607282009939
旅游,2024-05-22,2.220446049250313e-16,-0.5088814736576821,-0.0006919457514531491
消费,2024-05-22,2.220446049250313e-16,-0.5088814736576821,-0.007575757575757569
电动车新能源,2024-05-22,2.220446049250313e-16,-0.5088814736576821,0.011383142108591482
金融,2024-05-22,2.220446049250313e-16,-0.5088814736576821,0.0026227051330085516
高端装备,2024-05-22,2.220446049250313e-16,-0.5088814736576821,0.017113519680547418
传统能源,2024-05-23,-3.10037094554829,-0.471164227505724,-0.009569062231901349
化工,2024-05-23,-4.384586639581888,-0.471164227505724,-0.020806658130601785
医药,2024-05-23,-1.79,-0.471164227505724,-0.010451045104510337
半导体与信息技术,2024-05-23,-1.79,-0.471164227505724,-0.01822700911350461
房地产,2024-05-23,-5.37,-0.471164227505724,-0.020172528201725326
旅游,2024-05-23,0.0,-0.471164227505724,-0.02949729954299951
消费,2024-05-23,3.10037094554829,-0.471164227505724,-0.012612014603385457
